City Name,Lat,Lon,Population
   Stuttgart,34.4958,-91.5483,8855
   Airmont,41.0994,-74.0989,8856
   Farmingdale,40.7328,-73.4465,8857
   Flowood,32.3359,-90.0802,8859
   Sutherlin,43.3885,-123.323,8864
   Perryton,36.3931,-100.7974,8868
   Hamilton,-37.7312,142.0234,8869
   Pitman,39.7332,-75.1307,8874
   Cuencame,24.8704,-103.7,8876
   Canonsburg,40.2642,-80.1868,8878
   Kemijarvi,66.6667,27.4167,8883
   Plymouth,43.7453,-87.9654,8887
   Saint Albans,44.8119,-73.0846,8888
   Olmsted Falls,41.3657,-81.9043,8890
   Glencoe,42.1347,-87.7641,8894
   Zhangaozen,43.3004,52.8,8895
   Manor,30.3548,-97.5302,8895
   Cortez,37.3498,-108.5769,8898
   Garden City,32.0867,-81.1773,8900
   Park Ridge,41.0353,-74.0422,8900
   Makhambet,47.6714,51.5798,8905
   Glenwood,41.5412,-87.6119,8911
   Franklin,36.6831,-76.9386,8913
   Madras,44.6384,-121.1268,8914
   Quibala,-10.7296,14.98,8915
   Wharton,29.3138,-96.1044,8915
   Farmville,37.2968,-78.3993,8916
   Victoria,44.8634,-93.659,8917
   Albion,42.2478,-84.7572,8920
   Lowell,36.2563,-94.152,8922
   Kuybyshevskiy,37.9794,68.689,8925
   Graham,33.1017,-98.5778,8927
   Brunswick,39.318,-77.6253,8930
   Kachiry,53.0804,76.09,8931
   West Tawakoni,32.8975,-96.0234,8936
   Richlands,37.0877,-81.8082,8938
   Manvel,29.4775,-95.3634,8939
   Sodankyla,67.4171,26.6,8942
   Quincy,30.5659,-84.5856,8952
   Live Oak,39.2788,-121.6624,8961
   Sinop,-11.85,-55.46,8961
   Manteno,41.2505,-87.8442,8969
   Chatham,40.7405,-74.3838,8977
   Berkeley,38.7441,-90.3362,8981
   Rigby,43.6735,-111.9129,8987
   Eufaula,31.9102,-85.1505,8988
   Chamical,-30.3496,-66.3167,8989
   Rock Falls,41.7733,-89.6932,8993
   Mbamba Bay,-11.2829,34.7666,8997
   Oakwood,39.7202,-84.1734,8999
   San Elizario,31.5793,-106.2632,9000
   Aguelhok,19.4549,0.8564,9000
   B'abda,33.8333,35.5333,9000
   Sheffield Lake,41.4884,-82.0978,9004
   Mechanicsburg,40.2115,-77.006,9007
   Saint Anthony,45.0275,-93.2174,9007
   Greenwood,35.2135,-94.2411,9013
   Grinnell,41.7372,-92.7244,9014
   Olney,38.7286,-88.0841,9015
   Shelby,40.8845,-82.6577,9018
   Sheffield,34.7556,-87.7008,9025
   Marianna,30.7907,-85.23,9027
   Namsos,64.4833,11.5,9035
   Brigantine,39.4127,-74.3802,9042
   Eagle Point,42.4677,-122.8016,9046
   Novo Airao,-2.6208,-60.9438,9049
   Madeira,39.1854,-84.3734,9049
   Tula,23.0004,-99.72,9054
   Inirida,3.854,-67.9061,9065
   Jumla,29.25,82.2167,9073
   Plymouth,42.3718,-83.468,9077
   Dauphin,51.15,-100.05,9077
   Ayr,-19.5702,147.3995,9078
   Chanute,37.6699,-95.4619,9079
   Fairmont,43.6441,-94.4618,9083
   Fultondale,33.6177,-86.8015,9084
   Rawlins,41.7849,-107.2265,9087
   Shar,49.6003,81.0549,9087
   Colac,-38.3395,143.58,9089
   Aliquippa,40.6155,-80.2548,9102
   Lenoir City,35.8113,-84.2817,9106
   Brewer,44.7835,-68.7352,9107
   Mae Hong Son,19.301,97.969,9109
   Gig Harbor,47.335,-122.5966,9110
   Menaka,15.9167,2.4,9110
   Challapata,-18.8996,-66.78,9114
   Franklin,41.3936,-79.8425,9121
   Dexter,36.793,-89.9632,9125
   Ville Platte,30.6901,-92.2745,9126
   Porto Nacional,-10.7,-48.4199,9129
   Chester,34.705,-81.2135,9129
   Leesville,31.1394,-93.2743,9131
   Groton,41.339,-72.0727,9134
   College Place,46.043,-118.3869,9142
   Usakos,-21.9995,15.58,9147
   Ust Nera,64.5666,143.2,9148
   Highland Park,32.8311,-96.8012,9149
   Saline,42.1737,-83.7779,9151
   Lynwood,41.5233,-87.5507,9159
   Saint Marys,41.4574,-78.5343,9165
   Halacho,20.48,-90.08,9165
   Sullivan,38.2127,-91.1636,9171
   Tiburon,37.8853,-122.4636,9176
   Ecorse,42.249,-83.1398,9181
   Leonia,40.8638,-73.9898,9195
   Waseca,44.0826,-93.5026,9196
   Bernalillo,35.3126,-106.5537,9202
   La Salle,41.3576,-89.0727,9203
   Elwood,40.2743,-85.8372,9204
   Liberty Lake,47.6687,-117.1031,9209
   Lititz,40.154,-76.3044,9210
   San Jose,-17.85,-60.78,9211
   Hartland,43.1024,-88.3398,9212
   Ertis,53.3453,75.4499,9216
   Ellisville,38.5895,-90.5883,9224
   Middletown,40.201,-76.7289,9229
   Brandon,43.5928,-96.5799,9232
   Guthrie,35.8428,-97.4358,9237
   La Plata,38.5356,-76.9695,9239
   Independence,37.2122,-95.7324,9240
   Kapuskasing,49.4167,-82.4333,9240
   Jeannette,40.3277,-79.6139,9245
   Harrisburg,37.7373,-88.5457,9246
   Ulladulla,-35.3495,150.47,9250
   Kasane,-17.8096,25.15,9250
   Saint Marys,40.5475,-84.3931,9258
   Swan Hill,-35.3396,143.54,9276
   Ruidoso,33.364,-105.6443,9285
   Fairview,45.5471,-122.4391,9290
   Platte City,39.3584,-94.7676,9304
   Tomah,43.9882,-90.4996,9311
   Claremont,43.379,-72.3368,9312
   Murphysboro,37.7679,-89.3321,9315
   Walterboro,32.9007,-80.6751,9316
   Villa Ahumada,30.6104,-106.51,9326
   Bethalto,38.9016,-90.0472,9328
   Anthony,32.0131,-106.5985,9330
   Alexander City,32.924,-85.9353,9335
   Amherst,45.8166,-64.2166,9336
   Fort Valley,32.5522,-83.8816,9339
   Le Mars,42.7809,-96.1743,9339
   Rensselaer,42.6464,-73.733,9340
   Alexandria,38.9622,-84.3861,9340
   Jersey Shore,41.2012,-77.2666,9341
   Columbia City,41.1611,-85.4854,9342
   Manistee,44.244,-86.3246,9345
   Orlu,5.7837,7.0333,9351
   Gore,8.149,35.537,9352
   Louisville,40.8366,-81.2646,9356
   Shira,54.4914,89.9531,9358
   Cloverdale,38.796,-123.0152,9360
   San Pedro,-24.09,-57.08,9360
   Harahan,29.9374,-90.2031,9360
   Flossmoor,41.5391,-87.6857,9362
   Weyburn,49.6666,-103.85,9362
   Warrenton,38.8186,-91.1358,9366
   Mount Airy,39.3743,-77.1535,9374
   Muncy,41.2021,-76.7854,9375
   Harrisonville,38.653,-94.3467,9378
   Cairo,30.8789,-84.2051,9378
   Kundiawa,-6.023,144.96,9383
   Boonville,38.9598,-92.7524,9388
   Brownsville,35.5881,-89.2574,9389
   Mound,44.9325,-93.6598,9394
   Augusta,37.6953,-96.9909,9397
   Little Falls,45.9831,-94.3602,9398
   Emerald,-23.5122,148.1673,9398
   Princeton,33.184,-96.5079,9405
   Indianola,33.4492,-90.6447,9406
   Sarnen,46.899,8.243,9410
   Monmouth,40.9142,-90.642,9415
   Emmett,43.8686,-116.4889,9416
   Brentwood,40.3734,-79.9757,9422
   Kodiak,57.7933,-152.4029,9427
   The Village,35.5706,-97.5567,9429
   Wilmore,37.8787,-84.6545,9432
   Mission,39.0269,-94.6568,9443
   Winterville,35.5288,-77.3993,9447
   Box Elder,44.1128,-103.0807,9449
   Hermantown,46.8058,-92.2407,9451
   Smithville,39.3918,-94.575,9455
   Steger,41.4723,-87.6176,9456
   Baker City,44.7749,-117.832,9461
   Saint Francis,42.9716,-87.873,9466
   Rice Lake,45.4862,-91.7448,9468
   Girard,41.1673,-80.6961,9477
   Fayetteville,35.149,-86.5636,9478
   Craig,40.517,-107.5558,9479
   Willoughby Hills,41.5873,-81.4332,9482
   Clarion,41.2106,-79.3803,9489
   Springfield,30.1689,-85.6092,9494
   Amityville,40.6696,-73.4156,9494
   DuPont,47.1079,-122.6496,9497
   Erwin,36.1455,-82.4115,9503
   Dillon,34.4223,-79.3721,9511
   Mapleton,40.1191,-111.573,9512
   Reedsburg,43.5346,-89.9971,9526
   Howell,42.6078,-83.9339,9527
   Rainbow City,33.9337,-86.0923,9531
   Bristol,40.1034,-74.8523,9534
   Waterford,37.643,-120.7553,9539
   Igrim,63.1933,64.4194,9545
   Franklin,43.45,-71.6689,9547
   Hackettstown,40.854,-74.8257,9549
   Dombarovskiy,50.7546,59.54,9556
   Harrison,44.2265,-88.3312,9561
   Union,34.7235,-81.6248,9562
   Union,38.4401,-90.9928,9567
   Charters Towers,-20.0809,146.2587,9573
   Sugar Grove,41.7714,-88.4471,9573
   Oxford,36.3156,-78.585,9573
   Rye Brook,41.0303,-73.6865,9575
   Grand Rapids,47.2379,-93.5326,9576
   Clinton,35.0007,-78.3322,9577
   Biryusinsk,55.9607,97.8144,9583
   Potsdam,44.6691,-74.9857,9585
   Clay,33.698,-86.6068,9587
   Hamburg,42.7233,-78.8348,9590
   Harvard,42.4297,-88.6212,9595
   Rayne,30.2403,-92.2668,9599
   Fort Stockton,30.8926,-102.8847,9601
   San Justo,-30.7829,-60.5833,9607
   Bladensburg,38.9423,-76.9265,9608
   Jennings,30.2233,-92.6582,9617
   Marathon,24.7262,-81.0377,9626
   Holmen,43.9697,-91.2686,9628
   Bryan,41.4711,-84.5489,9634
   Winfield,41.8774,-88.1505,9637
   Cameron,39.7469,-94.2364,9638
   Roxboro,36.3905,-78.9811,9644
   Trujillo,15.9104,-85.96,9646
   Cody,44.5212,-109.055,9648
   Brownfield,33.1757,-102.273,9649
   Djambala,-2.5396,14.75,9651
   Fort William,56.8165,-5.1121,9652
   Newcastle,35.2404,-97.5998,9652
   Pella,41.4051,-92.9178,9653
   Orland,39.7461,-122.185,9659
   Mooresville,39.6038,-86.3677,9660
   Independence,44.8551,-123.1948,9666
   Logan,37.8509,-81.9857,9667
   Saint Pete Beach,27.7215,-82.7383,9671
   Coweta,35.9676,-95.6538,9673
   Phangnga,8.451,98.534,9676
   Danville,39.7607,-86.5081,9676
   Tell City,37.9528,-86.7596,9677
   Greenville,43.1797,-85.2534,9679
   Tshabong,-26.0095,22.4,9679
   Sembe,1.6404,14.58,9679
   Bishop,37.3665,-118.3958,9687
   De Forest,43.2319,-89.3424,9690
   Mandritsara,-15.8328,48.8166,9705
   Silsbee,30.3456,-94.1764,9710
   Aqadyr,48.2749,72.8599,9710
   Boaz,34.1985,-86.1529,9710
   Parsons,37.3405,-95.2959,9714
   Pleasant View,41.3249,-112.001,9716
   Siler City,35.7252,-79.4558,9716
   Steinbach,49.5171,-96.6833,9729
   Marysville,42.9085,-82.4806,9735
   Central City,37.2962,-87.128,9742
   Wasilla,61.5769,-149.4668,9748
   Pleasant Hill,41.5857,-93.4998,9750
   Gore,-46.0947,168.9604,9750
   Pokrovsk,61.4934,129.1272,9763
   East Aurora,42.7666,-78.6172,9780
   Lobamba,-26.4667,31.2,9782
   Fort Lupton,40.0829,-104.7982,9783
   Maywood,40.9024,-74.0632,9785
   North Bend,43.4075,-124.2364,9789
   Hope,33.6677,-93.5908,9789
   Monticello,33.6254,-91.7935,9791
   Olmos,-5.9796,-79.75,9800
   East Rockaway,40.6432,-73.6672,9802
   Merrill,45.1818,-89.7005,9818
   Keansburg,40.4469,-74.1323,9826
   Flat Rock,42.0991,-83.2715,9828
   Philipsburg,40.8951,-78.2148,9830
   Carroll,42.0697,-94.8647,9830
   Chillicothe,39.7947,-93.5498,9833
   Komsomolets,53.7506,62.0502,9838
   Fort Oglethorpe,34.9318,-85.2461,9839
   Milton,30.6286,-87.0522,9839
   Dalby,-27.1939,151.2657,9847
   Russellville,34.5056,-87.7282,9850
   Bogande,12.969,-0.138,9854
   East Rutherford,40.8179,-74.0853,9856
   Corte Madera,37.9238,-122.5129,9858
   Warrenton,38.7177,-77.7973,9861
   New Hyde Park,40.7324,-73.6857,9863
   Northampton,40.6865,-75.4902,9863
   Winslow,35.0253,-110.7098,9864
   Molalla,45.1502,-122.5844,9865
   Burlington,40.0783,-74.8523,9866
   Miles City,46.406,-105.8387,9874
   Alcoa,35.8071,-83.9748,9874
   Bocas del Toro,9.3354,-82.2475,9883
   Jewett City,41.607,-71.9807,9883
   Bulaevo,54.9053,70.44,9886
   Ayutla,16.9004,-99.22,9897
   Catio,11.2167,-15.1667,9898
   Franklin,36.7158,-86.5585,9908
   Snohomish,47.9277,-122.0971,9915
   Tipp City,39.9642,-84.1861,9918
   Gamba,-2.65,10,9928
   Tega Cay,35.0374,-81.0124,9946
   Vilyuysk,63.7553,121.6248,9948
   Grafton,-29.712,152.9377,9955
   Waynesville,35.4853,-82.9996,9958
   Makale,-3.0968,119.8531,9960
   Woodbury,39.8378,-75.1523,9962
   Mazowe,-17.5196,30.97,9966
   Sumner,47.219,-122.2337,9969
   Vera,-29.4662,-60.2166,9979
   Selkirk,50.15,-96.8833,9986
   Bonham,33.588,-96.1901,9990
   Choele Choel,-39.2666,-65.6833,10000
   Hammerfest,70.6613,23.688,10000
   Olyokminsk,60.5032,120.3926,10000
   Tarin Kowt,32.6333,65.8667,10000
   Obluchye,49,131.0833,10000
   Moranbah,-22.0016,148.038,10000
   An Nabk,31.3333,37.3333,10000
   Gyangze,28.95,89.6333,10000
   Gar,32.2004,79.9833,10000
   Senanga,-16.1196,23.27,10005
   Scottsboro,34.6438,-86.0491,10006
   Kuruman,-27.4496,23.42,10006
   Moba,-7.0596,29.72,10006
   Skovorodino,53.9833,123.9167,10007
   Kutztown,40.5213,-75.7773,10011
   Union City,36.4265,-89.0477,10013
   Wabash,40.8046,-85.831,10015
   Taltal,-25.4,-70.47,10018
   Waldwick,41.0132,-74.1262,10026
   Robore,-18.3295,-59.76,10036
   Vernon,34.148,-99.3,10051
   Bluffton,40.7426,-85.173,10052
   Rreshen,41.7833,19.8167,10064
   Salaverry,-8.22,-78.99,10066
   Eumseong,36.9353,127.6897,10077
   Sparta,43.9403,-90.8084,10086
   Selma,29.5866,-98.3134,10088
   Waterloo,38.3403,-90.1538,10090
   Cuero,29.1006,-97.2865,10090
   Troy,38.727,-89.8967,10093
   Sweet Home,44.4023,-122.7028,10098
   Nogliki,51.8333,143.1667,10098
   Greymouth,-42.4716,171.2231,10100
   Lowell,41.2934,-87.4183,10102
   Fife,47.2327,-122.3519,10103
   Sweetwater,32.4693,-100.4092,10105
   Clinton,36.0986,-84.1283,10106
   Coffeyville,37.052,-95.6177,10107
   Bel Air,39.5347,-76.346,10109
   Watervliet,42.7243,-73.7068,10120
   Bolivar,37.6057,-93.4174,10133
   River Grove,41.9243,-87.8379,10134
   Otuzco,-7.9,-78.57,10134
   Georgetown,38.6899,-75.3872,10136
   Berwick,41.0555,-76.2492,10138
   Katherine,-14.4666,132.2666,10141
   Innisfail,-17.5313,146.0387,10143
   Elon,36.1009,-79.5083,10147
   Shasta Lake,40.679,-122.3775,10162
   Lancaster,42.9007,-78.6701,10165
   Ondjiva,-17.0696,15.73,10169
   Grenada,33.7816,-89.813,10174
   Pleasant Grove,33.4936,-86.9782,10177
   Birao,10.2837,22.7833,10178
   Capitola,36.9772,-121.9539,10180
   Nanticoke,41.2004,-76.0003,10189
   Greenville,41.4052,-80.3838,10194
   Sleepy Hollow,41.0936,-73.8724,10198
   Kaiapoi,-43.3813,172.651,10200
   Havre,48.5417,-109.6782,10212
   Busselton,-33.6564,115.3487,10214
   Puerto Carreno,6.185,-67.493,10216
   Great Neck,40.8028,-73.7331,10218
   Kinnelon,40.9847,-74.3863,10219
   Lexington,40.778,-99.7462,10232
   Alvorada,-12.47,-49.082,10232
   Anderson,40.4509,-122.2961,10232
   Braselton,34.1086,-83.8124,10234
   Merowe,18.4833,31.8167,10234
   Lonquimay,-38.4333,-71.2333,10237
   Shawano,44.7749,-88.5843,10242
   Wood River,38.8633,-90.0774,10251
   Dayton,35.4917,-85.0116,10255
   Avon Park,27.5934,-81.5086,10259
   Caldera,-27.0696,-70.83,10259
   Norton,36.9317,-82.626,10259
   Roma-Los Saenz,26.4153,-99.006,10265
   Burkburnett,34.0748,-98.5671,10265
   Hinton,53.4,-117.5834,10265
   Roma,26.4153,-99.006,10265
   Laurens,34.5014,-82.0232,10269
   Columbia,38.4581,-90.2157,10273
   Sukhothai,17.0119,99.7515,10276
   Castle Pines,39.4625,-104.8706,10284
   Struthers,41.051,-80.592,10293
   Bellmead,31.6025,-97.0896,10306
   Covington,30.4808,-90.1125,10310
   Barrington,42.1516,-88.128,10312
   Moncks Corner,33.1716,-80.0121,10315
   Ventnor City,39.3457,-74.486,10317
   Reading,39.2241,-84.4332,10317
   Shamva,-17.3196,31.57,10317
   Orange Cove,36.6211,-119.3188,10320
   Melvindale,42.2803,-83.1782,10322
   Arden Hills,45.0722,-93.1671,10324
   Anadyr,64.737,177.475,10332
   Denham Springs,30.4743,-90.9594,10335
   Canatlan,24.52,-104.78,10342
   Little Canada,45.0244,-93.0863,10344
   West Haverstraw,41.2063,-73.9884,10345
   Cape Canaveral,28.3934,-80.605,10352
   Columbia,40.0347,-76.4943,10359
   Taksimo,56.3315,114.89,10359
   New Albany,40.0808,-82.7926,10360
   Alpine,40.4621,-111.7728,10361
   Bethanie,-26.4995,17.15,10363
   Fort Bragg,39.4416,-123.8033,10368
   Canandaigua,42.8885,-77.2805,10369
   Cedar Hills,40.4135,-111.753,10374
   Greenville,5.0111,-9.0388,10374
   Kiama,-34.7096,150.84,10379
   Solenzo,12.1833,-4.0833,10385
   Puerto Quijarro,-17.7796,-57.77,10392
   Lawrenceburg,35.2497,-87.332,10398
   Poulsbo,47.7417,-122.6408,10400
   Fort Madison,40.6198,-91.352,10401
   Millsboro,38.5865,-75.3018,10403
   Vermilion,41.4103,-82.3214,10409
   Pearsall,28.8885,-99.0988,10410
   Essex Junction,44.4903,-73.114,10412
   Malone,44.849,-74.2889,10413
   Bogue,16.5904,-14.27,10415
   Wyomissing,40.3317,-75.9703,10420
   Warr Acres,35.5284,-97.6182,10420
   Richmond Heights,41.5589,-81.5029,10421
   Silverton,45.003,-122.7806,10426
   Manville,40.5422,-74.5892,10430
   Portage,43.5489,-89.4657,10431
   Baie-Comeau,49.2227,-68.158,10435
   Sauk Village,41.4907,-87.5702,10438
   Springbok,-29.6667,17.8833,10438
   Lincoln Park,40.9239,-74.3035,10442
   Kendallville,41.4441,-85.2578,10444
   Ntcheu,-14.8167,34.6333,10445
   Santiago,-14.1896,-75.74,10449
   Bound Brook,40.5676,-74.5385,10455
   Fox Lake,42.426,-88.1847,10459
   Vienna,39.3236,-81.5381,10459
   Magnolia,33.2777,-93.2261,10460
   Cresson,40.4626,-78.5866,10467
   Beverly Hills,42.522,-83.2424,10470
   Filadelfia,-22.34,-60.03,10470
   Clearfield,41.0216,-78.439,10484
   Cacheu,12.269,-16.165,10490
   Puquio,-14.7,-74.13,10491
   Camden,33.5672,-92.8466,10498
   Doraville,33.9072,-84.2711,10501
   Brookhaven,31.5803,-90.4432,10504
   Exeter,36.294,-119.1459,10506
   Hillsdale,41.0074,-74.0441,10510
   Farmington,42.4614,-83.3784,10514
   Amos,48.5666,-78.1167,10516
   Roscoe,42.4252,-89.0084,10521
   Pine Hill,39.7879,-74.9858,10524
   Forest Acres,34.0322,-80.9718,10542
   Somers Point,39.3167,-74.6069,10545
   Valparaiso,22.7704,-103.57,10545
   Cleveland,30.3399,-95.0992,10546
   West Point,41.1221,-112.0995,10548
   Saint Albans,38.3769,-81.8198,10553
   Ketchikan,55.3567,-131.6712,10554
   Bedford Heights,41.4042,-81.5053,10555
   Batemans Bay,-35.6896,150.2073,10557
   Arkadelphia,34.1245,-93.0719,10568
   Decatur,40.8301,-84.9281,10572
   Kimpese,-5.5496,14.4333,10578
   Florence,43.9916,-124.1065,10579
   Songo,-7.3496,14.85,10579
   Montgomery,39.2494,-84.3457,10582
   California City,35.1578,-117.872,10589
   North Logan,41.7759,-111.8066,10590
   Norwalk,41.4914,-93.6922,10590
   Lansdowne,39.9408,-75.276,10606
   Juarez,-37.6655,-59.8,10609
   Hornell,42.3258,-77.6605,10612
   Summerville,34.4788,-85.3491,10616
   Lyons,41.8121,-87.8192,10621
   Heath,40.0241,-82.4412,10625
   Khilok,51.35,110.45,10627
   Wapakoneta,40.5676,-84.1917,10628
   Van Wert,40.8653,-84.5873,10630
   Pacific,38.4807,-90.7536,10633
   Whitehall,43.4004,-86.3406,10635
   Big Lake,45.3418,-93.7435,10638
   Fredonia,42.4407,-79.3319,10639
   Weddington,35.0228,-80.7383,10642
   Morro Bay,35.3681,-120.8481,10648
   Ewo,-0.8796,14.82,10650
   Smithfield,36.9753,-76.6162,10652
   Darby,39.921,-75.2611,10654
   Paris,36.2936,-88.3066,10679
   Worth,41.6877,-87.7916,10681
   Three Rivers,41.9466,-85.6279,10684
   Permet,40.234,20.352,10686
   Kavaratti,10.5626,72.6369,10688
   Jacinto City,29.7663,-95.2411,10696
   Martin,36.3391,-88.8518,10697
   Ludington,43.9567,-86.4431,10702
   Fate,32.9401,-96.3864,10703
   Petal,31.3477,-89.2359,10704
   Karusi,-3.1,30.163,10705
   Coalcoman,18.7804,-103.15,10715
   Edgewood,47.2309,-122.2832,10734
   Farmersville,36.3054,-119.2082,10735
   Toccoa,34.5807,-83.3256,10744
   Dangriga,16.97,-88.22,10750
   Miami Shores,25.867,-80.178,10762
   Vermillion,42.7825,-96.9243,10763
   Sussex,43.1338,-88.2233,10765
   Yeppoon,-23.1329,150.7567,10769
   Bolama,11.583,-15.4828,10769
   Massena,44.9292,-74.8923,10776
   Monroe,42.601,-89.6437,10777
   Burr Ridge,41.7485,-87.9198,10780
   Belmont,35.231,-81.0385,10784
   Hailey,43.5132,-114.301,10791
   Muskegon Heights,43.2024,-86.242,10795
   Kings Mountain,35.236,-81.3498,10797
   Santa Barbara,26.8004,-105.82,10800
   Dawson Creek,55.767,-120.2333,10802
   Woodland Park,38.9988,-105.0595,10806
   Fairfield,33.4747,-86.9194,10807
   Greencastle,39.6431,-86.8419,10812
   Atchison,39.5629,-95.1368,10819
   Brooklyn,41.4349,-81.7498,10828
   Pozo Almonte,-20.2696,-69.8,10830
   Satellite Beach,28.1782,-80.602,10832
   Gonzales,30.213,-90.9234,10832
   Show Low,34.2677,-110.0387,10835
   Ngorongoro,-3.2496,35.52,10836
   Franklin Lakes,41.0085,-74.2082,10852
   Kenora,49.7667,-94.4666,10852
   Spencer,43.1469,-95.1533,10859
   Kennett,36.2403,-90.0481,10863
   Stayton,44.803,-122.798,10877
   Kargat,55.1959,80.2811,10881
   Highland Park,42.4052,-83.0976,10883
   Crestwood,41.6454,-87.7396,10891
   Ironton,38.5319,-82.6777,10891
   Tremonton,41.7188,-112.189,10896
   Totowa,40.9039,-74.2216,10904
   Grand Haven,43.0553,-86.22,10911
   Winnemucca,40.9646,-117.725,10919
   Cusseta,32.347,-84.787,10922
   Point Pleasant,38.853,-82.1303,10925
   Little Ferry,40.8463,-74.0386,10925
   Rochelle,41.9199,-89.0634,10930
   Lewisburg,35.4494,-86.7889,10934
   Lindon,40.3414,-111.7188,10939
   Suffern,41.1138,-74.1421,10948
   Ogdensburg,44.7088,-75.4717,10951
   Vidor,30.1291,-93.9967,10958
   Millington,35.3368,-89.8932,10974
   Hudson,42.2515,-73.7859,10982
   Bowen,-20.0013,148.2087,10983
   Woodbury,41.3284,-74.1004,10986
   Biltine,14.5333,20.9167,11000
   Bairnsdale,-37.8296,147.61,11005
   Alamosa,37.4755,-105.877,11015
   Summerfield,36.1972,-79.8999,11033
   Rifle,39.5361,-107.7719,11042
   Sierra Madre,34.1687,-118.0504,11057
   Galena Park,29.745,-95.2334,11067
   Pedernales,18.038,-71.741,11072
   Webster,29.5317,-95.1188,11075
   Minneola,28.607,-81.7321,11078
   Mpigi,0.225,32.3136,11082
   Damascus,45.4299,-122.4462,11084
   River Forest,41.895,-87.8194,11088
   Dobbs Ferry,41.0127,-73.8698,11093
   Hawera,-39.5795,174.278,11100
   Mount Kisco,41.2018,-73.7282,11103
